"bund_nr","team","datum","status","re_form","re_lage","neigung","exposition","anmerkung"
120004,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-31,19,"ts","z",0,"fla",NA
120005,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-24,0,"ks","z",0,"fla",NA
120006,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-25,0,"ts","r",0,"fla",NA
120007,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-12,0,"ts","z",0,"fla",NA
120008,"Hoelzer;Hoevelmann;Eglin",2006-08-28,0,"ks","r",1,"sw",NA
120009,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-11,0,"hh","r",5,"o",NA
120010,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-11,0,"ks","z",1,"so",NA
120011,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-28,0,"ts","z",0,"fla",NA
120012,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-10,0,"ts","z",0,"fla",NA
120013,"Hoelzer;Hoevelmann;Eglin",2006-08-22,0,"ts","z",0,"fla",NA
120014,"Hoelzer;Hoevelmann",2006-05-10,0,"ts","z",2,"sw",NA
120015,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-23,0,"ts","z",0,"fla",NA
120016,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-27,0,"kv","r",2,"sw",NA
120017,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-01,0,"ks","r",8,"n",NA
120018,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-01,0,"ks","r",13,"sw",NA
120019,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-28,0,"ks","r",2,"s",NA
120020,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-06,0,"ts","z",6,"w",NA
120021,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-03,0,"ks","r",8,"s",NA
120022,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-29,0,"hh","r",13,"s",NA
120023,"-2",1970-01-01,23,"-2","-9",-2,"-2",NA
120024,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-14,0,"ts","r",1,"sw",NA
120025,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-30,0,"ks","z",0,"fla",NA
120026,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-18,19,"ks","r",2,"n",NA
120027,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-18,0,"ts","z",1,"n",NA
120028,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-17,0,"ks","z",0,"fla",NA
120029,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-16,0,"hh","z",1,"w",NA
120030,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-10,0,"ks","r",1,"nw",NA
120031,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-21,0,"hh","z",3,"nw",NA
120032,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-19,0,"ks","z",1,"w",NA
120033,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-23,0,"ts","z",0,"fla",NA
120034,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-15,0,"hh","r",5,"so",NA
120035,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-15,0,"hr","z",5,"s",NA
120036,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-07,0,"ts","z",0,"fla",NA
120037,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-21,0,"kh","r",2,"nw",NA
120038,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-22,0,"ks","r",4,"n",NA
120039,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-23,0,"ks","r",2,"sw",NA
120040,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-04,0,"ks","z",2,"o",NA
120041,"Hoelzer;Hoevelmann;Eglin",2006-08-29,0,"ts","z",0,"fla",NA
120042,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-02,0,"ts","r",0,"fla",NA
120043,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-18,0,"ts","z",0,"fla",NA
120044,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-27,0,"ts","r",1,"o",NA
120045,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-27,0,"ts","z",0,"fla",NA
120046,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-11,0,"ts","z",0,"fla",NA
120047,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-20,0,"ks","r",3,"n",NA
120048,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-20,0,"hh","m",2,"w",NA
120049,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-19,0,"hh","m",12,"so",NA
120050,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-21,0,"hz","-9",2,"sw",NA
120051,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-22,0,"ks","z",1,"fla",NA
120052,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-20,0,"ks","z",5,"nw",NA
120053,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-21,0,"ts","z",1,"fla",NA
120054,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-15,0,"hf","m",2,"sw",NA
120055,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-15,0,"ks","z",2,"o",NA
120056,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-22,0,"ks","z",0,"fla",NA
120057,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-18,0,"ts","r",1,"n",NA
120058,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-18,0,"ks","r",1,"no",NA
120059,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-10,0,"th","r",1,"n",NA
120060,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-07,0,"ts","-9",0,"fla",NA
120061,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-21,0,"ts","z",1,"fla",NA
120062,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-17,0,"ks","z",1,"fla",NA
120063,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-09,0,"ts","z",0,"fla",NA
120064,"-2",1970-01-01,23,"-2","-9",-2,"-2",NA
120065,"Hoelzer;Hoevelmann;Eglin",2006-06-06,0,"ts","u",3,"sw",NA
120066,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-07,0,"ts","-9",0,"fla",NA
120067,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-12,0,"hh","m",6,"nw",NA
120068,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-13,0,"ks","g",1,"fla",NA
120069,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-14,0,"hf","o",2,"nw",NA
120070,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-09,0,"ts","z",1,"fla",NA
120071,"Hoelzer;Damman",2006-05-29,0,"ks","z",1,"nw",NA
120072,"Hoelzer;Damman",2006-05-29,0,"ks","o",1,"w",NA
120073,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-13,0,"ks","z",0,"fla",NA
120074,"Hoelzer;Damman",2006-05-16,0,"ks","k",1,"n",NA
120075,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-08,0,"ts","z",0,"fla",NA
120076,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-12,0,"ts","z",0,"fla",NA
120079,"Hoelzer;Damman",2006-05-17,0,"hh","z",2,"n",NA
120080,"Hoelzer;Hoevelmann;Eglin",2006-08-24,0,"ts","z",0,"fla",NA
120081,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-08,0,"ts","z",1,"fla",NA
120082,"-2",1970-01-01,23,"-2","-9",-2,"-2",NA
120083,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-12,0,"ts","z",0,"fla",NA
120084,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-27,0,"ks","z",2,"o",NA
120085,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-13,0,"ts","z",0,"fla",NA
120086,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-12,0,"hf","s",4,"so",NA
120087,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-26,0,"ks","z",19,"nw",NA
120088,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-27,0,"ts","z",0,"fla",NA
120089,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-12,0,"ts","m",1,"w",NA
120092,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-10,0,"ts","z",0,"fla",NA
120093,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-28,0,"hh","o",6,"sw",NA
120094,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-28,0,"tss","r",3,"nw",NA
120095,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-30,0,"ks","z",0,"fla",NA
120096,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-17,0,"kh","r",5,"nw",NA
120097,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-11,0,"ts","z",0,"fla",NA
120098,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-10,0,"ts","z",1,"fla",NA
120099,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-29,0,"hh","m",32,"nw",NA
120100,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-04,0,"ks","z",1,"o",NA
120101,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-04,0,"ts","z",0,"fla",NA
120102,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-25,0,"ts","z",0,"fla",NA
120103,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-11,0,"ts","z",1,"w",NA
120104,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-19,0,"hh","m",2,"sw",NA
120105,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-13,0,"ts","z",0,"fla",NA
120106,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-04,0,"ts","r",1,"s",NA
120107,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-17,0,"ks","r",3,"w",NA
120108,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-29,0,"kvr","r",10,"w",NA
120109,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-05,0,"th","z",2,"w",NA
120110,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-06,0,"th","z",2,"w",NA
120111,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-06,0,"tsf","z",0,"fla",NA
120112,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-04,0,"ts","z",0,"fla",NA
120113,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-19,0,"ks","r",1,"w",NA
120114,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-13,0,"hh","m",0,"fla",NA
120115,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-28,0,"ks","r",2,"n",NA
120116,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-24,0,"ks","z",4,"sw",NA
120117,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-26,0,"ts","z",0,"fla",NA
120118,"Hoelzer;Hoevelmann;Eglin",2006-08-31,0,"ks","r",1,"nw",NA
120119,"Hoelzer;Hoevelmann;Eglin",2006-08-31,0,"ts","z",0,"fla",NA
120120,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-04,0,"hh","z",4,"o",NA
120121,"-2",1970-01-01,23,"-2","-9",-2,"-2",NA
120122,"Hoelzer;Hoevelmann;Eglin",2006-08-29,0,"ts","z",0,"fla",NA
120123,"Hoelzer;Hoevelmann;Eglin",2006-08-29,0,"ts","z",0,"fla",NA
120124,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-24,0,"ts","z",1,"sw",NA
120125,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-26,0,"ts","z",0,"fla",NA
120126,"-2",1970-01-01,23,"-2","-9",-2,"-2",NA
120127,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-04,0,"ts","z",0,"fla",NA
120128,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-20,0,"ks","z",1,"n",NA
120129,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-20,0,"ts","z",0,"fla",NA
120130,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-05,0,"ts","r",3,"so",NA
120131,"Hoelzer;Hoevelmann;Eglin",2006-08-28,0,"ts","z",1,"so",NA
120132,"Hoelzer;Hoevelmann;Eglin",2006-08-28,0,"ts","z",0,"fla",NA
120133,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-06,0,"ts","r",1,"w",NA
120134,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-06,0,"ts","r",1,"w",NA
120135,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-07,0,"ts","z",0,"fla",NA
130021,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
120136,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-05,0,"ts","z",1,"n",NA
120137,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-03,0,"ts","z",0,"fla",NA
120138,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-03,0,"ts","z",0,"fla",NA
120139,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-18,0,"ts","r",1,"nw",NA
120140,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-19,0,"ts","z",0,"fla",NA
120141,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-25,0,"ts","z",0,"fla",NA
120142,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-26,0,"ks","r",1,"no",NA
120143,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-26,0,"ts","r",1,"sw",NA
120144,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-26,0,"ks","r",1,"n",NA
120145,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-28,0,"hh","m",4,"s",NA
120146,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-02,0,"ksr","r",1,"nw",NA
120147,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-21,0,"ts","r",1,"w",NA
120148,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-12,0,"ks","z",11,"sw",NA
120149,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-12,0,"ts","r",1,"w",NA
120150,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-11,0,"ts","z",0,"fla",NA
120151,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-14,0,"ts","z",0,"fla",NA
120152,"-2",1970-01-01,23,"-2","-9",-2,"-2",NA
120153,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-20,0,"ksf","r",1,"n",NA
120154,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-13,0,"tsm","t",1,"fla",NA
120155,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-14,0,"ts","z",1,"fla",NA
120156,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-25,0,"ts","z",0,"fla",NA
120157,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-28,17,"ks","z",1,"fla",NA
120158,"-2",1970-01-01,23,"-2","-9",-2,"-2",NA
120159,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-29,17,"ts","z",0,"fla",NA
120160,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-22,17,"ks","z",0,"fla",NA
120161,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-05,17,"ts","z",0,"fla",NA
120162,"-2",1970-01-01,23,"-2","-9",-2,"-2",NA
120163,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-20,17,"ts","r",0,"fla",NA
120164,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-02,17,"ts","z",0,"fla",NA
120165,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-13,17,"hh","z",7,"s",NA
120166,"-2",1970-01-01,23,"-2","-9",-2,"-2",NA
120167,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-07,17,"ts","z",0,"fla",NA
120168,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-02,17,"ts","z",0,"fla",NA
120169,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-19,17,"hf","z",4,"w",NA
120170,"Hoelzer;Hoevelmann;Eglin",2006-08-30,17,"ks","r",3,"s",NA
120181,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-12,19,"ts","z",0,"fla",NA
120182,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-26,19,"ks","z",1,"fla",NA
120183,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-24,19,"ts","-9",0,"fla",NA
120184,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-20,19,"hh","z",1,"w",NA
120185,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-07,19,"ks","z",2,"w",NA
120186,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-16,19,"ks","r",2,"w",NA
120187,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-25,19,"ks","z",1,"fla",NA
120188,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-14,19,"ks","z",0,"fla",NA
130001,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130002,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130003,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130004,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130006,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130008,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130009,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130010,"Heinkele;Martin",2005-11-25,0,"hs","m",2,"sw",NA
130011,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130012,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130013,"Heinkele;Martin",2005-10-13,0,"hf","m",10,"n",NA
130014,"Heinkele;Martin",2005-10-12,0,"ks","z",0,"fla",NA
130015,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130016,"-1",1970-01-01,-2,"-1","-9",-1,"-1",NA
130017,"Heinkele;Martin",2006-03-29,0,"ks","z",0,"fla",NA
130019,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130023,"Heinkele;Martin",2005-11-26,0,"ks","z",0,"fla","stellenweise ist organische Auflage teilweise in Mineralboden eingemischt durch Bodenbearbeitung, nicht jedoch am Profil"
130024,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130025,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130026,"Heinkele;Martin",2005-11-17,0,"hs","o",25,"no",NA
130027,"Heinkele;Martin",2005-10-28,0,"hf","o",2,"sw",NA
130028,"Heinkele;Martin",2006-10-14,0,"hf","u",2,"s",NA
130029,"Heinkele;Martin",2006-03-29,0,"hh","m",2,"sw",NA
130030,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130031,"-1",1970-01-01,-2,"-1","-9",-1,"-1",NA
130032,"Heinkele;Martin",2006-03-28,0,"ks","z",0,"fla",NA
130033,"Heinkele;Martin",2006-03-27,0,"ks","z",0,"fla",NA
130034,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130035,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130036,"Heinkele;Martin",2005-10-30,0,"ks","z",0,"fla",NA
130037,"Heinkele;Martin",2006-03-30,0,"hh","m",20,"sw",NA
130039,"Heinkele;Martin",2005-10-15,0,"hr","u",2,"w",NA
130040,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130041,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130042,"Heinkele;Martin",2005-11-27,0,"hf","m",1,"sw",NA
130043,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130044,"Heinkele;Martin",2005-10-29,0,"ks","z",0,"fla",NA
130046,"Heinkele;Martin",2005-11-13,0,"hf","u",2,"no",NA
130047,"Heinkele/Martin/Just",2005-11-14,0,"hf","u",2,"w",NA
130048,"Heinkele;Martin",2005-10-16,0,"ks","z",0,"fla",NA
130049,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130050,"Heinkele;Martin",2005-11-12,0,"hf","o",2,"sw",NA
130051,"Heinkele;Martin",2005-11-18,0,"ks","z",0,"fla","Dünen-Mikrorelief, 0,2 - 0,5 m Amplitude"
130052,"Heinkele;Martin",2005-10-29,0,"ks","z",0,"fla",NA
130053,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130054,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130055,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130056,"Heinkele;Martin",2005-11-11,0,"hf","m",10,"no",NA
130057,"Heinkele;Martin",2005-11-11,0,"ks","k",0,"fla",NA
130058,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130059,"Heinkele/Martin/Wellbrock/Evers",2005-10-20,0,"khf","z",2,"w",NA
130060,"Heinkele;Martin",2005-10-18,0,"ks","z",0,"fla",NA
130061,"Heinkele; Martin",2005-10-17,0,"ks","z",0,"fla",NA
130062,"-1",1970-01-01,-2,"-1","-9",-1,"-1",NA
130063,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130064,"Heinkele;Martin",2005-10-21,0,"hr","u",10,"n",NA
130066,"-1",1970-01-01,-2,"-1","-9",-1,"-1",NA
130068,"Heinkele;Martin",2005-10-19,0,"hf","z",2,"so","zusätzlich zur Hauptreliefform: Kleinrelief aus flachen, ca. 0,5 m hohen Dünen und Dünentälern"
130069,"Martin;Just",2006-08-28,0,"ts","z",0,"fla",NA
130070,"Martin;Just",2007-04-13,0,"ts","t",0,"fla",NA
130071,"Martin;Just",2007-04-24,0,"ts","t",0,"fla",NA
130072,"Martin;Just",2006-07-21,0,"kh","m",2,"nw","Stoffeinträge aus nahegelegenem Stickstoffwerk wahrscheinlich!!!"
130073,"Martin;Just",2007-03-27,0,"ts","t",0,"fla",NA
130074,"Martin;Just",2006-08-22,0,"tsf","t",0,"fla",NA
130075,"Martin;Just",2007-05-23,0,"ts","t",0,"fla","Wasserstand auf der Fläche am 23.05.2007 und am 18.07.2007 flurgleich!
Vor 1979 wurde die Fläche vermutlich als Wiese genutzt!"
130076,"Martin;Just",2006-06-13,0,"khf","u",30,"n",NA
130077,"Martin;Just",2006-05-31,0,"kh","t",3,"o",NA
130078,"Martin;Just",2006-05-18,0,"khf","m",2,"so","Ackerkante mit ausgeprägtem Waldrand und Traufbäumen;"
130079,"Martin;Just",2006-07-12,0,"khf","m",3,"nw",NA
130080,"Martin;Just",2007-06-06,0,"kh","o",3,"o",NA
130081,"Martin;Just",2007-05-08,0,"kh","u",25,"so",NA
130082,"Martin;Just",2006-06-06,0,"ts","t",0,"fla","Autobahn 1km westlich!"
130083,"Martin;Just",2006-05-11,0,"ts","t",0,"fla","Müllverbrennungsanlage 500m nördlich;"
130084,"Martin;Just",2007-04-10,0,"kh","m",5,"o","Starke Nutzung des austockenden Bestandes im Winterhalbjahr 2006/2007. Es wurden ca. 50% des Bestandesvolumens entnommen!"
130085,"-1",1970-01-01,-2,"-1","-9",-1,"-1",NA
130086,"-1",1970-01-01,-2,"-1","-9",-1,"-1",NA
130087,"-1",1970-01-01,-2,"-1","-9",-1,"-1",NA
130088,"Martin;Just",2007-07-11,19,"kh","k",2,"w",NA
140001,"Heinkele;Martin",2006-10-03,0,"hh","u",10,"w","BG Stirnseite: 2,83m; 110 GON Ost
WZEZ: Baum 3
Achtung: Alt-Pinkokkio steckt noch in Stirnseite, hangaufwärts"
140002,"Heinkele;Martin",2006-10-03,0,"ksf","z",0,"fla","Bodengrube Stirnseite: 2,95m; 184 GON
WZEZ: Baum 1"
140003,"Heinkele;Martin",2006-10-04,0,"hh","m",4,"so","Bodengrube Stirnseite: 2,81m; 345 GON
WZEZ: Baum 11"
140004,"Heinkele;Martin",2006-10-04,0,"hh","m",12,"nw","Bodengrube Stirnseite: 1,92m; 185 GON
WZEZ: Baum 3"
140005,"Heinkele;Martin",2006-10-02,0,"ksf","z",0,"fla",NA
140006,"Heinkele;Martin",2006-10-24,0,"hh","m",2,"o",NA
140007,"Heinkele;Martin",2006-10-25,0,"ksf","z",0,"fla",NA
140008,"Heinkele;Martin",2006-10-25,0,"ksf","z",0,"fla",NA
140009,"Heinkele;Martin",2006-10-18,0,"ts","z",0,"fla",NA
140010,"Heinkele;Martin",2006-10-18,0,"ts","z",0,"fla",NA
140011,"Heinkele;Martin",2006-10-19,0,"ksf","z",0,"fla",NA
140012,"Heinkele;Martin",2006-10-23,0,"ts","t",0,"fla",NA
140013,"Heinkele;Martin",2006-10-19,0,"ksf","z",0,"fla",NA
140014,"Heinkele;Martin",2006-10-20,0,"ts","z",0,"fla",NA
140015,"Heinkele;Martin",2006-10-20,0,"ksf","z",0,"fla",NA
140016,"Heinkele;Martin",2006-09-21,0,"hh","m",55,"o",NA
140017,"Heinkele;Martin",2006-10-10,0,"hh","m",3,"so","Lage Profilgrube: 330° NW; 2,35m
Lage zum WZEZ: 195° SSW; 2,0m (Baum 27)"
140018,"Heinkele;Martin",2006-10-10,0,"hh","m",10,"sw",NA
140019,"Heinkele;Martin",2006-10-09,0,"hh","m",1,"n",NA
140020,"Heinkele;Martin",2006-10-09,0,"khf","z",0,"fla",NA
140021,"Heinkele;Martin",2006-10-27,0,"hh","m",3,"sw","BG: 55 Gon NO; 3,40 m, WZEZ: keiner, da BZE-Punkt verlegt wurde.
Bodenbearbeitung bis 30 cm"
140022,"Heinkele;Martin",2006-10-26,0,"ksf","z",0,"fla","Nachbarschaften: 15, 50 m, SS; 15, 150m, NN"
140023,"Heinkele;Martin",2006-09-11,0,"hs","u",60,"sw",NA
140024,"Heinkele;Martin",2006-09-11,0,"ksf","z",0,"fla",NA
140025,"Heinkele;Martin",2006-09-24,0,"khf","z",0,"fla",NA
140026,"Heinkele;Martin",2006-09-19,0,"hh","u",25,"no","Bodengrube Stirnseite: 1,78m; 140 GON
WZEZ: Baum 2; 5,69m/213 GON"
140027,"Heinkele;Martin",2006-09-15,0,"hh","u",6,"n","Lage Bodengrube: 252 GON; 2,75m; WZEZ fehlt"
140028,"Heinkele;Martin",2006-09-15,0,"hh","m",20,"nw","Bodengrube hangaufwärts.
WZEZ: Baum 31; 3,81m"
140029,"Heinkele;Martin",2006-09-19,0,"ksf","z",0,"fla","Bodengrube Stirnseite:3,60m; 125 GON
WZEZ: ?"
140030,"Heinkele;Martin",2006-09-20,0,"kvr","k",15,"w","4.,5. und 6. Satellit: Abgrund"
140031,"Heinkele;Martin",2006-09-20,0,"hh","u",20,"nw",NA
140032,"Heinkele;Martin",2006-09-21,0,"hh","m",3,"sw",NA
140033,"Heinkele;Martin",2006-09-12,0,"ksf","z",0,"fla",NA
140034,"Heinkele;Martin",2006-09-12,0,"hh","m",20,"sw","Bodengrube Stirnseite: hangaufwärts; muss bei Wdh. verlegt werden
WZEZ: Baum 13"
140035,"Heinkele;Martin",2006-09-13,0,"hh","m",7,"sw","Bodengrube Stirnseite: 2,44m;72 GON
WZEZ: Baum 1"
140036,"Heinkele;Martin",2006-09-14,0,"hh","m",45,"sw","Bodengrube Stirnseite: 2,28m; 35 GON
WZEZ: Baum 21"
140037,"Heinkele;Martin",2006-09-13,0,"hh","o",4,"so","Bodengrube Stirnseite: 3,30m; 100 GON
WZEZ: Baum 8; 2,32m, 200 GON"
140038,"Heinkele;Martin",2006-09-06,0,"ks","z",0,"fla","Alte Bodengrube Stirnseite: 5,70m; 285 GON. Sturmwurf; durch rausgerissenen Wurzelteller zerstörte Bodengrube NACH Beprobung.
Neue, bei BZE III anzulegende Bodengrube Stirnseite: ca 2m; 365 GON. Bestandesbeschreibung an dieser neuen Position erfolgt."
140039,"Heinkele;Martin",2006-09-05,0,"hh","o",50,"w","Bodengrube Stirnseite: 2,40m; 122 GON
WZEZ: Baum 12 (verm. Neuer WZEZ; alter Zentralbaum abgestorben: 0,70cm, 316 GON)"
